TITLE,
DATA TYPE,FLUORESCENCE SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,2023/08/03
TIME,14:41:49
SPECTROMETER/DATA SYSTEM,JASCO Corp., FP-8550, Rev. 1.00
DELTAX,0.5
XUNITS,NANOMETERS
YUNITS,INTENSITY
FIRSTX,  500.0000
LASTX,  800.0000
NPOINTS,     601
FIRSTY,    29.42375
MAXY,   516.72137
MINY,    13.96378
XYDATA
,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650
520,22.4194,23.4661,22.6326,22.1695,20.8256,19.0553,18.3347,18.3085,18.735,19.2443,19.6904,19.8772,18.8766,17.9583,17.669,17.8915,16.7711,15.2476,14.0094,13.5528,14.4868,15.6413,14.4929,12.5521,11.6945,11.4371,12.1095,12.4972,12.9979,14.7314,28.1225,132.34,462.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520.5,22.1915,23.0923,22.3828,21.965,20.6202,18.6536,18.0597,17.8654,18.5674,18.9808,19.5442,19.4959,18.7184,17.6449,17.4917,17.7797,16.5182,15.0543,13.8762,13.4289,14.6644,15.5792,14.3469,12.5474,11.6775,11.2761,11.8237,12.51,12.6783,14.3723,24.5154,113.746,420.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,22.0582,22.6488,22.233,21.8028,20.573,18.4924,18.0398,17.5746,18.4846,18.8199,19.2086,19.2292,18.6059,17.526,17.2346,17.7416,16.3811,14.8777,13.7478,13.227,14.7841,15.4632,14.2993,12.4971,11.6156,11.2569,11.6282,12.4602,12.3893,14.0766,21.6036,97.4685,377.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.5,21.7388,22.4778,22.0158,21.7017,20.3464,18.4987,18.014,17.5424,18.2506,18.5018,18.7878,18.964,18.4882,17.1608,17.1806,17.5315,16.3258,14.5971,13.5518,13.1306,14.6996,15.4202,13.9748,12.6065,11.5372,11.1913,11.3831,12.4619,12.2439,13.7686,19.3927,83.225,336.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,21.5263,22.3219,21.8078,21.5043,20.1783,18.3553,17.8075,17.5225,18.0699,18.4652,18.5023,18.7243,18.1233,17.004,16.9442,17.3313,16.2896,14.5479,13.4329,12.9357,14.5636,15.2609,14.0145,12.5881,11.4155,11.1634,11.273,12.445,12.1767,13.579,17.8552,71.1033,297.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522.5,21.2371,21.9456,21.5484,21.2792,19.754,17.8967,17.6644,17.4458,17.7588,18.1963,18.4831,18.5242,17.8793,16.9659,16.9264,17.0709,15.7975,14.5799,13.3646,12.8348,14.392,15.1118,14.0267,12.5999,11.318,11.0104,11.1076,12.4206,12.0425,13.3129,16.5775,60.1803,262.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,20.8358,21.6263,21.15,20.9435,19.3516,17.8954,17.6376,17.1699,17.4199,17.9167,18.5077,18.3322,17.5762,16.8985,16.7786,16.9119,15.6241,14.5561,13.2505,12.7979,14.3014,15.0067,14.0848,12.557,11.3312,10.9251,10.882,12.4066,12.0654,13.1254,15.7118,51.0428,230.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523.5,20.691,21.4167,20.6491,20.5892,19.0279,17.6969,17.4477,16.9694,17.1104,17.8357,18.0125,18.2725,17.4445,16.863,16.674,16.7367,15.5485,14.4647,13.2404,12.656,14.1531,14.8884,14.1231,12.4477,11.2505,10.8747,10.7944,12.337,12.0287,12.8788,14.9703,42.9775,200.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,20.4481,21.1915,20.207,20.3582,18.5359,17.6821,17.311,16.7374,16.8079,17.6183,17.961,17.9328,17.1473,16.6621,16.534,16.5827,15.5998,14.3304,13.1743,12.7008,14.0626,14.884,13.9095,12.3106,11.0983,10.7865,10.6477,12.2397,11.9295,12.5567,14.3576,36.5876,173.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524.5,20.2159,20.9751,19.8794,19.9758,18.3222,17.4548,17.0127,16.5438,16.6867,17.2597,17.4901,17.4186,16.84,16.5749,16.3541,16.2271,15.5365,14.1825,13.0562,12.7552,13.9581,14.7824,13.7068,12.2544,10.971,10.659,10.6453,12.0421,11.8708,12.27,13.9622,31.2421,150.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,19.9754,20.8128,19.5673,19.6562,18.0423,17.0953,16.7325,16.3222,16.4021,16.9328,17.5595,17.3019,16.5771,16.3219,16.1136,15.938,15.2383,14.0205,12.9044,12.7695,13.8054,14.6697,13.4894,12.2349,10.8923,10.6293,10.6392,11.8771,11.727,12.0391,13.6401,27.0917,129.258,469.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525.5,19.7445,20.5112,19.4942,19.2313,17.8099,17.1322,16.4363,15.9696,16.326,16.5379,17.2147,17.0899,16.402,15.8879,15.8147,15.7908,14.96,13.8345,12.7317,12.745,13.7076,14.5439,13.3653,12.1834,10.7844,10.6124,10.4224,11.6429,11.6632,11.7915,13.3875,23.7879,112.107,425.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,19.5833,20.3015,19.3053,18.9002,17.6944,16.9811,16.3227,15.4735,16.2647,16.4226,17.1181,16.8144,16.2229,15.7045,15.5141,15.8169,14.9424,13.6487,12.6296,12.576,13.6179,14.4949,13.3555,12.1131,10.8014,10.533,10.3241,11.5355,11.6985,11.748,13.0953,20.8534,95.5266,382.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526.5,19.2668,20.058,19.1873,18.5436,17.4804,16.5239,16.223,15.4051,16.2988,16.2778,16.6523,17.0873,16.2597,15.516,15.338,15.6292,14.8051,13.4394,12.4812,12.4058,13.4661,14.4113,13.0433,12.0009,10.5632,10.4891,10.1456,11.3016,11.683,11.5204,12.9124,18.6934,81.9348,339.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,18.9924,19.8055,18.988,18.1338,17.21,16.3388,15.989,15.2044,16.3259,16.0698,16.4952,16.8906,16.0227,15.3772,15.0712,15.4914,14.5707,13.215,12.3448,12.1526,13.3775,14.2997,12.9642,11.9749,10.4118,10.3184,10.1666,11.1086,11.658,11.4637,12.603,17.1804,70.1066,298.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527.5,18.5991,19.4453,18.7038,17.9556,17.127,15.9754,15.7464,15.2159,16.2153,15.9221,16.3537,16.4946,15.8392,14.9687,14.8937,15.2646,14.5103,13.0598,12.1968,12.0098,13.3034,14.215,12.7252,11.9046,10.4314,10.2398,10.1466,10.9948,11.6821,11.4007,12.3774,16.0944,60.3758,259.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,18.3467,19.1909,18.4356,17.879,16.9158,16.1404,15.5176,15.0834,16.0047,15.5312,16.4403,16.3334,15.6286,14.813,14.6891,15.227,14.3194,12.9151,12.0164,11.8192,13.2236,14.1498,12.7055,11.8802,10.4843,10.2125,10.2107,10.7742,11.6679,11.361,12.1149,15.4194,51.4735,225.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528.5,18.2125,18.9411,18.1619,17.842,16.9134,16.0589,15.2251,14.8885,15.5096,15.3837,16.332,16.2138,15.427,14.7696,14.5493,15.1949,14.348,12.7713,11.8181,11.7453,13.1318,14.0116,12.6691,11.6993,10.5642,10.2176,10.14,10.6307,11.6581,11.285,11.923,14.6737,44.7202,194.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,17.9547,18.6552,17.9016,17.5856,16.7774,15.8197,15.0788,14.6482,15.1897,15.1493,16.1533,16.0457,15.2161,14.4856,14.451,14.9783,14.3321,12.6399,11.7234,11.5559,13.0158,13.8178,12.7074,11.6506,10.5853,10.2144,10.0607,10.4986,11.5641,11.1427,11.809,14.2136,38.146,170.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529.5,17.7339,18.4011,17.6698,17.3061,16.4234,15.5893,14.7839,14.1855,14.9509,14.8309,15.9684,15.9011,15.0289,14.2214,14.4826,14.7614,14.2339,12.6208,11.6159,11.4468,12.8863,13.6899,12.6052,11.6735,10.5752,10.0879,10.0315,10.3892,11.5957,11.1174,11.7574,13.8811,32.8768,148.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
